ID	PhotoDate	PhotoTime	Cohort	Arm          Upper	Arm          Lower	Leg             Upper	Leg             Lower	Head               Length	Head Width	Trunk Length	Trunk Width	Tail Length	Tail Width	
P1030369.JPG	6/8/2013	2301	4	4.07786525	4.758386281	2.922930037	5.34174026	7.866376866	8.129534919	26.76566114	7.497233623	35.33651722	4.996354871	
P1030370.JPG	6/8/2013	2307	4	4.841268635	4.469369195	2.905890569	6.246912597	7.569698079	8.030479562	26.46287093	8.379665984	30.61276951	4.993201879	
P1030371.JPG	6/8/2013	2310	4	4.332812482	5.407599282	2.889123916	5.35738033	7.79884562	7.983647913	30.22100438	10.11818249	43.219	6.307237826	
P1030372.JPG	6/8/2013	2316	4	4.213794608	4.490023831	3.187407254	4.327132076	7.280161605	7.765262133	23.49674165	6.740311343	28.09995383	3.95326498	
P1030373.JPG	6/8/2013	2338	4	4.076016192	4.231009572	2.543257753	5.275120946	7.407201428	7.830725381	26.64444482	8.142154813	37.55302462	5.554115321	
P1030374.JPG	6/8/2013	2340	4	3.935739448	5.054277495	2.80645114	5.902567662	7.526006245	8.622220712	30.42490329	9.282286895	37.04003705	5.528839028	
P1030375.JPG	6/8/2013	2342	4	3.924723812	4.113948225	2.557778919	5.351823801	7.989269366	8.260416999	28.85938012	8.51551349	37.68478511	5.142208475	
P1030376.JPG	6/8/2013	2344	4	4.8990396	4.408477742	3.835430224	6.008248081	8.627139503	9.081614064	30.04303202	10.20940865	40.872	5.873717477	
P1030377.JPG	6/12/2013	1644	5	5.012899859	4.119078174	3.0230478	4.029769348	6.106737427	7.263656448	23.32007378	5.741065581	29.644	3.844333622	
P1030378.JPG	6/12/2013	1647	5	4.712812854	4.194657793	3.263308904	4.963002418	8.340446151	8.390007032	29.55846901	7.976817661	38.80888625	4.994860158	
P1030379.JPG	6/12/2013	1652	5	4.580904932	3.790922975	3.411600211	4.147039064	7.006277328	7.623709399	25.07917901	6.349882676	33.369	4.226986279	
P1030380.JPG	6/12/2013	1653	5	3.912050102	3.36544945	2.579401869	4.461009975	6.601146643	7.204975087	21.14700641	5.177044717	25.59124542	3.296134251	
P1030381.JPG	6/12/2013	1700	5	4.869529135	4.310651227	3.292196379	5.2367129	7.234590037	7.848742192	27.17593483	8.661369695	32.72	4.906742402	
P1030382.JPG	6/12/2013	1701	5	4.213761384	3.674629913	3.218050341	3.588257098	6.848227581	7.253980011	23.35763558	6.073989134	23.775	4.07130888	
P1030383.JPG	6/12/2013	1704	5	4.472301645	4.194611067	2.250049999	4.792040484	6.080553429	7.217062353	23.82382096	6.103673402	24.576	3.151571195	
P1030384.JPG	6/12/2013	1706	5	4.42124055	4.753546991	2.980113085	4.673513988	7.125020491	7.584870269	27.40349543	6.950956265	32.72545114	4.384883693	
P1030385.JPG	6/12/2013	1709	5	4.508386075	3.765072244	3.45713523	3.03060555	6.340607621	6.554065761	22.37173221	5.885142819	27.631	3.732391325	
P1030386.JPG	6/12/2013	1712	5	4.129717908	3.859430657	2.662800218	4.430769233	6.799110604	7.727683353	24.25979689	6.696818648	30.902	4.500226772	
P1030388.JPG	6/12/2013	1716	5	4.110546071	4.122000485	2.946421898	4.331982572	6.522458202	7.414073442	23.1391824	7.395288365	33.87288894	4.751182169	
P1030389.JPG	6/12/2013	1718	5	4.367979853	3.838520679	3.006292235	4.448414549	7.068309062	8.149213766	25.29213257	7.590556831	29.41776207	3.995655265	
P1030390.JPG	6/12/2013	1725	5	4.800606316	4.291677994	2.619001527	4.687478747	6.21250159	7.256109495	24.69760403	6.328819479	29.89879476	3.860049352	
P1030391.JPG	6/12/2013	1728	5	4.161925156	4.657881493	3.089161699	5.076454373	7.736752936	8.283183205	29.65216581	8.003168935	38.88	5.208854961	
P1030392.JPG	6/12/2013	1735	5	4.340758574	4.790969004	3.057960431	5.638365898	7.503445675	8.74428825	29.1870651	8.697200757	35.21145498	5.197	
P1030393.JPG	6/12/2013	1737	5	3.777232982	3.294857964	2.5544518	3.9394591	6.351202248	7.125000772	22.44738938	6.060507982	26.589	3.825024967	
P1030394.JPG	6/12/2013	1740	5	4.167877277	4.619641977	3.061162688	5.000233695	6.908687936	7.75711757	27.08159938	7.665225959	26.532	4.662764845	
P1030395.JPG	6/12/2013	1741	5	3.8353683	4.098155927	2.406242922	4.930675917	6.889536777	7.52767939	26.24753766	7.81790573	33.398	4.435555997	
P1030396.JPG	6/12/2013	1749	5	3.990803052	4.247680073	3.017143185	4.612590704	6.538040226	7.684315064	25.68655105	7.116745394	28.457	3.686393631	
P1030397.JPG	6/12/2013	1751	5	4.1977463	4.440239295	2.211269545	3.453203295	7.091444493	8.152897951	25.48484815	7.211271871	31.726	4.217426822	
P1030398.JPG	6/12/2013	1754	5	4.549326544	4.423277066	2.480727716	4.16107402	6.943002593	7.803391891	26.13798359	7.807904777	35.056	4.72413717	
P1030399.JPG	6/12/2013	1800	5	4.079832962	4.086917787	3.566426923	4.571688747	7.254814195	7.875353452	25.07356514	8.818083976	35.7829137	4.68196636	
P1030401.JPG	6/12/2013	1802	5	3.801506149	3.822583681	2.585336535	3.950171768	6.398290787	6.959822555	21.22541903	5.878857372	22.828	3.145026868	
P1030402.JPG	6/12/2013	1804	5	4.146615246	4.111933	3.051764244	4.41931058	6.482677533	7.19517373	24.71741366	6.762049985	25.22339971	3.770022414	
P1030404.JPG	6/12/2013	1811	5	4.257875761	4.164906361	2.378103446	4.193898664	5.604780281	6.708991131	24.13799016	5.172974869	26.54535667	3.47430986	
P1030405.JPG	6/12/2013	1814	5	4.488197077	4.23702726	3.404535798	4.844465089	6.781333866	7.824808368	26.70677257	6.304016656	32.2028686	4.298763194	
P1030406.JPG	6/12/2013	1816	5	4.589907406	5.457669924	3.847929573	4.775175913	7.196110686	7.384102992	24.52748835	6.632452412	31.239	4.133251142	
P1030407.JPG	6/12/2013	1827	5	3.828269191	4.133805148	2.415215311	4.398058776	6.05352864	7.200926885	22.61482472	6.960632227	27.419	3.919260772	
P1030408.JPG	6/12/2013	1830	5	4.624837835	4.723071035	2.798168866	5.632055575	6.787835148	7.728639984	26.98320635	7.583674373	31.942	4.61039879	
P1030409.JPG	6/12/2013	1831	5	5.162150133	4.755679552	3.448846764	5.501348925	7.778382158	8.872427233	31.0490581	9.780046728	45.474	5.806193245	
P1030410.JPG	6/12/2013	1837	5	4.518833478	5.687353163	3.136733651	5.998370195	7.891910098	8.295134116	32.41156807	10.60049456	35.689	6.252200653	
P1030411.JPG	6/12/2013	1839	5	3.26858578	3.740761553	2.46900891	4.044939555	6.777838298	7.197095525	22.96207099	6.746890024	28.136	4.099123809	
P1030412.JPG	6/12/2013	1844	5	5.657740273	4.994754148	3.033708786	6.059855526	9.224446216	9.449370879	34.87538871	10.23594617	47.219	6.35470613	
P1030413.JPG	6/12/2013	1846	5	4.81969885	4.567614038	NA	NA	7.735972919	8.534334479	32.01983801	9.649531077	36.759	6.183893029	
P1030414.JPG	6/12/2013	1847	5	3.737030506	3.672419638	2.35145742	4.103216421	6.827167861	7.250463778	21.069	6.441025151	29.79	4.31534483	
P1030415.JPG	6/12/2013	1848	5	4.327771713	3.881854454	2.289297272	4.334967705	6.068699119	7.311659798	23.52755954	6.378920363	29.31832473	4.010468801	
P1030416.JPG	6/12/2013	1850	5	4.395786392	4.409924376	3.025842362	4.988987272	9.399600257	8.79124775	30.2588242	8.700137987	37.528	5.531122309	
P1030417.JPG	6/12/2013	1853	5	4.176766213	3.90740131	1.98326801	4.748682554	6.035116072	7.310702429	23.45137926	5.97986831	31.00438048	4.075115336	
P1030418.JPG	6/12/2013	1900	5	3.937036576	3.94632652	2.9270041	3.728458395	6.778943649	7.124387693	22.90495021	6.050762927	26.92	3.671013484	
P1030419.JPG	6/12/2013	1902	5	4.62266341	4.077946787	2.962979919	5.140610275	7.576292299	8.164086477	27.50476544	7.730049676	33.471	4.753331148	
P1030420.JPG	6/12/2013	1904	5	4.146757046	3.859801549	3.200613222	5.080644939	6.999326039	7.162012287	23.98631537	6.323334089	29.456	3.932053153	
P1030421.JPG	6/12/2013	1909	5	5.172156707	17.8717949	5.4732251	9.955326866	8.594703718	8.718462709	30.24325383	16.83049405	43.361	132.9799988	
P1030422.JPG	6/12/2013	1911	5	4.740675057	5.286117384	2.738482061	4.998361432	9.369502495	8.386283325	29.71729148	8.890252471	37.959	4.573799405	
P1030423.JPG	6/12/2013	1912	5	4.489396953	4.494982981	2.585794462	5.51776993	7.857662566	8.505823241	29.14109677	8.283133767	37.403	4.532894991	
P1030424.JPG	6/12/2013	1924	5	4.715365203	4.568394138	3.457266695	5.451701478	8.311099205	8.503331347	32.75583644	8.119572033	44.16258367	5.187940343	
P1030425.JPG	6/12/2013	1927	5	4.060321416	4.302607233	3.499463387	3.833719995	7.406285979	7.572232498	27.72474436	7.20833025	30.4948694	4.414997169	
P1030426.JPG	6/12/2013	1929	5	4.180201072	4.483962199	2.86517434	5.210113243	8.504493224	8.811661591	32.89326025	9.585663722	36.269	5.362346968	
P1030427.JPG	6/12/2013	1931	5	4.406489419	4.245026384	2.730018315	5.477867925	7.797555322	8.082035635	27.1291007	8.75951671	33.26961384	4.885803209	
P1030428.JPG	6/12/2013	1935	5	4.189621582	4.033643142	3.172891426	4.303246449	8.413547706	8.628048447	27.4091349	7.937250028	35.648	4.686312516	
P1030429.JPG	6/12/2013	1936	5	5.043090521	3.909067664	3.110156427	4.784998642	9.499347609	7.592384737	26.77564042	7.65662935	33.816538	4.289215546	
P1030430.JPG	6/12/2013	1939	5	4.862446504	4.411980281	2.39431368	4.73380027	7.352945872	7.875746377	26.11705399	6.565201368	33.155	4.508273395	
P1030431.JPG	6/12/2013	1942	5	4.988375688	5.04410557	3.82915095	5.634968855	9.249905135	9.346025893	31.646083	9.46040274	42.05032965	5.514842246	
P1030432.JPG	6/12/2013	1945	5	4.573	4.434538307	3.189655781	5.215591721	9.50568714	8.90033269	31.63135094	9.978092653	42.01017746	6.345809483	
P1030433.JPG	6/12/2013	1946	5	5.569276434	5.268413518	2.535943217	6.756773786	8.25436636	8.96507111	29.7512626	8.731631348	40.00860214	5.634505125	
P1030434.JPG	6/14/2013	1558	6	4.564835375	4.322000694	2.517120776	4.281400005	6.545565598	7.20356148	23.18665687	6.100453508	28.55679655	3.610269796	
P1030435.JPG	6/14/2013	1600	6	4.867329863	4.252605437	3.1601799	4.376743081	7.077741236	7.511117693	24.92427479	6.712285825	31.732	4.644129305	
P1030436.JPG	6/14/2013	1604	6	4.851944146	5.091954536	2.839474071	4.957773391	9.261057229	7.864000254	28.46149899	8.131820522	33.17783757	5.035824163	
P1030437.JPG	6/14/2013	1606	6	4.474536959	4.200739221	3.107975708	3.80335076	6.588801788	7.243286616	22.78725547	6.673836453	23.93910034	3.766068109	
P1030438.JPG	6/14/2013	1611	6	4.659067074	4.414562379	2.740079013	5.47770545	7.851359436	8.089749378	26.48750505	7.096406485	30.224	4.30956854	
P1030439.JPG	6/14/2013	1613	6	3.606146558	4.439676227	3.196057728	5.169547079	7.832405122	8.272673691	28.0141004	8.311150402	32.013	4.905254835	
P1030440.JPG	6/14/2013	1617	6	4.122291232	4.44260104	3.25952788	5.126169428	7.053011981	7.423142529	24.58285836	6.502033913	29.41826426	3.799539446	
P1030441.JPG	6/14/2013	1620	6	4.649551054	4.399424167	2.954376415	4.354444396	6.54627627	7.608570431	23.85021769	7.323050526	31.125	4.428669439	
P1030442.JPG	6/14/2013	1625	6	4.438676943	4.079499111	3.158712554	4.708902632	7.262936114	7.890837725	24.20508777	7.016758582	30.674	4.276011459	
P1030443.JPG	6/14/2013	1627	6	4.455670544	4.197326768	2.886847415	4.672346734	7.419366887	7.299	22.53665071	5.626831524	24.14917746	3.712757735	
P1030444.JPG	6/14/2013	1633	6	4.86846105	4.43378811	2.958716783	4.591599503	6.267041487	7.252703289	23.14203286	6.362001965	28.248	3.984060743	
P1030445.JPG	6/14/2013	1637	6	4.434150764	3.987697707	2.6283394	4.495278078	6.127219353	7.084684114	23.57795962	7.325009829	29.613	3.965138207	
P1030446.JPG	6/14/2013	1641	6	4.458902107	4.024555876	2.859807336	3.952939413	6.573307539	7.387948024	23.17628074	5.582988626	25.13891336	3.344388883	
P1030447.JPG	6/14/2013	1643	6	4.502093402	4.030467095	3.363237131	5.113829289	7.634059274	8.119174589	27.00370349	8.488300772	35.197	5.213435336	
DSCN3463.JPG	6/14/2013	1646	6	3.979552236	4.468284794	3.449790283	5.413927225	7.137135069	7.979857768	26.80792191	7.705084555	31.32364157	4.150405281	
DSCN3464.JPG	6/14/2013	1649	6	4.220178788	3.260060889	2.62904165	3.43017434	6.519897699	7.173491828	21.20512565	5.121099979	19.968	2.384	
DSCN3465.JPG	6/14/2013	1654	6	5.001956617	4.441016213	3.102789713	4.719392863	6.891581023	7.826	25.95192864	7.923294769	28.877	4.276511779	
DSCN3466.JPG	6/14/2013	1657	6	3.842106323	4.032265492	2.680862548	4.698467835	6.280574018	6.863798147	22.18922362	6.525492472	23.028	3.716557547	
DSCN3467.JPG	6/14/2013	1701	6	4.29595263	3.955189629	2.796020744	4.631192719	6.71772856	7.461718971	23.73424743	6.525096551	25.63198246	4.277222463	
DSCN3472.JPG	6/14/2013	1706	6	2.515741044	4.016337262	2.847995787	5.116291333	5.497020466	6.59988462	21.30795293	5.464832385	21.35103051	3.194309472	
DSCN3473.JPG	6/14/2013	1706	6	4.523182176	4.566467344	2.364786883	4.824289585	7.051480766	8.141449625	28.08920682	8.605347756	36.878	5.256749566	
DSCN3474.JPG	6/14/2013	1709	6	3.202891974	4.431546118	3.023800258	4.535294478	6.941302832	7.574994785	25.26778997	7.13440481	31.475	3.9130184	
DSCN3475.JPG	6/14/2013	1712	6	4.137383835	3.631346307	3.044631341	3.919020924	6.361283282	7.411439806	23.22417163	6.42415761	21.55702078	3.667069129	
DSCN3479.JPG	6/14/2013	1722	6	5.324143499	4.741921235	3.350880631	5.055472283	7.317828708	8.500623095	28.36771069	8.018651383	33.0645655	4.750417771	
DSCN3480.JPG	6/14/2013	1724	6	4.269085382	4.433701163	2.934918738	5.017355578	7.634041459	8.109667872	27.33885347	7.664877429	36.124	4.927601648	
DSCN3481.JPG	6/14/2013	1729	6	3.634753362	3.934009659	2.801386264	3.963514097	6.528904732	7.388060909	23.25491019	6.82599751	25.06575852	3.679764395	
DSCN3482.JPG	6/14/2013	1730	6	4.023126272	3.724602663	2.308150125	4.27820675	7.604245788	8.009779647	26.94873273	7.197780561	30.5351177	4.579924126	
DSCN3483.JPG	6/14/2013	1732	6	3.628937586	3.470971766	2.573188295	5.338478529	6.359684269	7.039230072	21.7108703	5.97983177	25.993	3.187791242	
DSCN3484.JPG	6/14/2013	1738	6	4.360514763	3.627411336	2.940841546	3.850629169	6.832346742	7.154549951	23.68171489	5.768424742	23.21912113	3.315738982	
DSCN3487.JPG	6/14/2013	1746	6	4.450561538	4.169635476	3.1087557	5.040280349	7.359883287	8.119758248	28.17959803	7.754249996	36.145	4.679124918	
DSCN3488.JPG	6/14/2013	1749	6	4.033130422	3.949778981	2.666898011	4.060418328	7.094167323	7.500250262	22.95136201	6.407105197	28.16550131	3.618591024	
DSCN3489.JPG	6/14/2013	1751	6	4.613436138	3.535071428	3.070761795	3.91193162	6.583801334	7.508025573	22.63392862	6.39164658	24.028	3.885176186	
DSCN3490.JPG	6/14/2013	1752	6	4.129625286	4.340129606	2.747883549	4.463233917	6.900589033	7.065091719	22.88643801	7.369482614	22.78242491	3.378698122	
DSCN3492.JPG	6/14/2013	1756	6	4.450234263	3.953191748	3.426836442	4.304103275	7.87734473	7.992072572	27.62776547	6.479639033	34.644	4.552309853	
DSCN3493.JPG	6/14/2013	1758	6	4.51320518	3.899555487	2.744598331	4.554062472	7.012818692	8.02352354	26.41574019	7.064828165	34.70204735	4.310379334	
DSCN3494.JPG	6/14/2013	1801	6	3.801993688	3.143157648	2.781564488	3.846180703	6.608638967	7.248843356	22.36100912	6.186955067	22.48926813	3.683847174	
DSCN3495.JPG	6/14/2013	1803	6	3.909373863	3.765675769	2.872195676	3.519476239	6.665912091	7.337835716	22.26518596	6.244891112	24.76831018	3.715604123	
DSCN3496.JPG	6/14/2013	1808	6	3.585957334	3.787671052	3.065549543	3.668548759	6.807247094	7.357991574	21.55424065	5.315092567	24.81167018	3.539000565	
DSCN3497.JPG	6/14/2013	1810	6	3.782488202	4.347766783	2.465290449	4.728544173	7.210703156	7.84848909	26.60378404	7.290537772	32.44841278	4.74256186	
DSCN3499.JPG	6/14/2013	1815	6	4.120969303	4.489781843	2.988607201	3.677601392	6.744645877	7.181418244	21.83245016	5.346002993	25.44233867	3.577297863	
DSCN3500.JPG	6/14/2013	1819	6	3.795933745	4.290180882	2.585696231	4.75610986	7.688417588	7.667903625	25.41035783	6.734601399	31.566	4.449101145	
